,hsa-mir-23a,hsa-mir-27a,hsa-mir-24-2,AR,ARNTL,BCL6,BRD1,BRD4,BRD7,CDK8,CEBPA,CEBPB,CREB1,CTCF,CTCFL,E2F1,E2F6,EGR1,ELF1,EP300,EPAS1,ERG,ESR1,ESRRA,ETS1,EZH2,FLI1,FOS,FOSL1,FOSL2,FOXA1,FOXO1,GABPA,GATA1,GATA2,GATA3,GTF2B,GTF2I,HAND2,HEY1,HIF1A,JMJD1C,JUN,JUND,KAT7,KDM1A,KDM5B,KLF1,KLF3,KLF5,KMT2A,LARP7,LMO2,LMO3,LYL1,MAF,MAFK,MAX,MAZ,MED1,MED12,MEF2A,MEN1,MYC,MYCN,NCOR1,NFATC3,NFE2,NFE2L2,NFIC,NFKB1,NFKB2,NOTCH1,NR2F2,NR4A1,PAX5,PBX3,PGR,PHF8,RARA,RELA,RUNX1,RUNX1T1,RUNX2,RUNX3,SIN3A,SMAD1,SON,SP1,SPI1,STAT1,STAT3,STAT5B,TAF1,TAL1,TBP,TCF12,TCF3,TCF4,TEAD4,TFAP2A,TFAP2C,TFAP4,TGFB1,USF1,YY1,ZIC1
CEBPA,-0.0534032397448779,0.0587217309722293,0.0744092965190653,-0.0133741278582446,-0.0536220038598037,-0.00374729222729668,-0.00520319940630891,-0.0070246147297217,-0.108812598473661,0.16891413043329,1,0.221122881393633,-0.156366864042597,-0.0714386695136556,0.00246301127869518,0.109288690203321,-0.0657978781688176,-0.0291068612931653,0.0862971909781697,-0.0805555276550466,0.0477556001157636,-0.0725286775927377,-0.202086103263707,0.303743922834616,-0.119879912648616,0.130684694411738,-0.000267904492532217,0.000385925270637018,0.00866281083902814,-0.0605648697684078,0.302581016614445,-0.0299239492754184,-0.0469801263123616,0.00990148570272936,-0.143572709672601,-0.0260618597993494,0.152938961422802,-0.0845139270254677,0.0262648315445053,-0.129991762335695,-0.209366268518262,-0.131914513662959,0.0446329946248658,0.0216775405727568,-0.201535959392533,-0.0501493998220554,-0.113735386688287,0.0699724264433288,0.231675033092146,0.132252547325197,-0.265248908385146,-0.109621636620859,-0.149247827624442,-0.106951684943267,0.0863994127424622,0.0853478645412414,0.106909824627574,-0.0911661803169208,0.151813869829826,-0.0615361619440499,-0.127793208747428,-0.180722026138604,0.0622748190614987,0.182930539385461,-0.0782988728790313,-0.102186173958656,0.114935813446217,-0.107133903701194,0.0842417520884035,-0.147717387788537,0.120564169929112,0.130954558063465,0.0942467434714191,-0.0595659587354788,-0.116818545900502,0.169008706316147,0.0636060870804046,-0.267555997880432,0.0350130243716158,-0.068044887527003,0.0387688276792976,0.0801586516531397,-0.158898849231874,-0.120636618524193,0.106180537594598,-0.176305456536239,-0.0491782422141899,-0.138856678450543,-0.0330197955466801,0.136158899958304,0.115074775725371,0.0597502878275579,-0.0585210905699455,-0.124044063006318,-0.0521901695966042,-0.0124156619430566,-0.211502135010872,-0.0122688328423439,-0.19652360305256,-0.0270316588557395,-0.113384550321338,-0.0927576574130683,0.107996332529952,0.0147371013336665,0.0952665111485497,0.00776666882397627,-0.0387138793042923
CEBPB,0.267206759019051,0.369031628505179,0.349895576202539,-0.169684634608167,-0.0106933771293005,0.144868719843936,-0.143464240028424,0.285506059635732,-0.13370241275312,0.086829486504948,0.221122881393633,1,-0.290485113433847,-0.354230928930281,0.149668884328449,0.281191179890898,-0.0470325585376744,0.113149854039406,-0.0115721701960048,-0.222012065895053,0.0495874145283082,-0.0944640171662483,0.0292319001500065,0.208251442692749,-0.0746683031601769,0.149686075845365,-0.0629253648639125,0.153443502653275,0.445858409324736,0.337714252914636,0.167122262032741,0.125985902593376,-0.230307223152125,-0.0595735361217184,-0.188224236409254,0.00835843344305758,0.200679047275586,-0.277130044800946,0.211526231814526,-0.270538930711147,0.0470697705493753,-0.276791913399654,0.242027797098818,0.396153645115224,-0.418633613736557,-0.00185532146647477,-0.0726294242654514,0.0307823877017546,0.128936998273828,0.338994204736365,-0.333847450048068,-0.173914937566381,-0.143189773108995,-0.131617295640212,0.158595827469285,0.0186596237245259,0.207016056953331,-0.0252325392251684,0.0330319826618527,-0.262909645027588,-0.0730583463089374,-0.189199865843723,0.181415384620637,0.204179894608848,-0.0833356785105172,-0.236667902530359,-0.0539844219257345,0.25679726457889,0.0872888258921897,0.101301085207583,0.125253771019126,0.490382379135342,-0.0534001386816801,0.011289024438288,0.020362562346828,0.0575121171050165,-0.0548976962803846,-0.0952358766700602,-0.160403475835845,0.143505992960995,0.350283159347678,0.310763512282869,-0.20970328312732,0.141968743994046,0.323702554870935,-0.214966068315317,-0.192858489196432,-0.291109537159325,0.00926529420116533,0.292468149131371,0.222451661098138,0.204838112398169,-0.318269518423166,-0.322307630531824,-0.213565275200077,-0.0217785251390833,-0.425547108869318,0.0844954396759195,-0.244162175593135,0.369214521720704,0.0439866811457379,0.12937732624067,0.151672274205103,0.288558840827576,0.186664458767135,0.109250738886931,0.0113159160705611
CREB1,0.0660046255100817,0.0358396959803962,0.01258949757236,0.110613453019682,0.224278554031888,0.154215975797971,0.168957021684216,-0.0944696327161333,0.0888042142459389,0.02581408745038,-0.156366864042597,-0.290485113433847,1,0.413471219155942,0.0536478654343567,-0.196828660454878,0.134807474013312,0.138180309407323,0.497424984598547,0.519467799882712,0.115470873613217,0.256272969512306,0.183655532541149,-0.536689626764957,0.342357438540293,0.0502976795872528,0.29059624506643,0.103761798653399,-0.0938937151109843,0.116830744305292,0.11373829372075,0.220527361951285,0.579824337246637,0.14966630552348,0.00599613059795042,0.178312725582802,-0.0412351295858762,0.527343580577291,0.00394443291774399,0.0845749126544843,0.318659559848598,0.614007868094447,-0.0138644358978848,-0.434362263421666,0.339723382599097,0.0738469916994883,0.436862245153089,-0.00973800233203229,0.249723805851533,0.120333012116318,0.519285092571143,0.241405382527517,0.00895723516467507,0.201078047434322,-0.194029009141367,0.132714307559037,-0.134909186645576,-0.0425659728351417,-0.0638502942371382,0.520244088532974,0.155109502118717,0.49457555803399,-0.353460540635389,0.049941861795133,0.0738668544212783,0.420971774131465,0.445410005230917,0.0113828541791358,0.280136415961325,-0.0788020769565494,0.290508231192976,-0.251498830389628,0.142971519207508,0.0940450083083776,0.00093509886412564,0.15933260366639,0.15422004788308,0.244757609009807,0.18489761457354,-0.156568992616621,-0.243435579762441,0.297192779786612,0.291043094654568,0.361448248445243,0.104309742634725,0.460611367992328,0.453337889650371,0.61458665693727,0.405880496759866,-0.0832665317560992,0.260013954820055,0.269200318459501,0.0803834407971548,0.561288737320238,0.165244003920499,0.0843379042539291,0.431077392077678,-0.0491573516192206,0.442540784901581,-0.0894647053307488,0.162533655959572,0.221077979239277,-0.140256085270725,0.00520691524893264,-0.335374323521131,0.261953874553405,-0.0227033944803932
CTCF,0.0119450305254765,-0.0389057878416965,-0.0878224446009599,-0.0522067121722648,0.0071701950323921,-0.0274977138686828,0.324128700381955,0.115078038782506,0.385406133210134,0.155967688929913,-0.0714386695136556,-0.354230928930281,0.413471219155942,1,-0.0226976572076824,0.050267621623295,0.103305219945641,-0.0621815738815415,0.351730100950151,0.418078447345685,-0.125600561751574,-0.035866355386664,-0.00483447687714776,-0.193853354715688,0.155991166429614,0.211262718450588,0.0143357886095421,-0.0685186287660714,-0.1021477534965,-0.0691565000264103,0.0516658141648031,0.0563576304867125,0.244793909260247,-0.0268903063709585,-0.038079862921923,0.0934615660617471,-0.0613551490926424,0.389108897937896,-0.0157682943296893,0.0401476399285853,0.0941816220725385,0.265676306738991,-0.142931367442881,-0.280523120821317,0.351386889229857,0.225084423517754,0.32206202161896,0.0361583199218419,0.132732920035663,0.0852482654938185,0.265740538746648,0.155038746704516,-0.129611629355312,-0.0151806844179923,-0.240853428929548,-0.0750711467593932,-0.0424691599374215,0.0498573049183435,0.24349401909749,0.440101978452612,0.295963165229891,0.15015611896455,-0.0177820425383402,0.121964219747756,0.127226561970841,0.301202729721997,0.569258664025874,-0.103732654115487,0.0991510046681843,-0.151061887923792,0.219155480435099,-0.183744201392984,0.260296730882562,-0.0181813851454291,-0.040764522921064,0.0938514903155616,-0.0338813537844556,0.0147939166138765,0.262969667969703,-0.135364715422902,-0.0888574543350493,0.0935642923883653,0.0436081707166053,0.0800796617417758,0.0155151115007444,0.442736212755183,0.337286939601856,0.397325584209871,0.354822204252815,-0.172567033299387,0.054316648901841,0.0259575616364171,0.0406305770091221,0.435018337995298,-0.0896368290181828,0.116551552653961,0.391926944149332,0.210651548216346,0.111984224868063,-0.0300479866569273,0.175989118722084,0.124151234085818,0.198419654725869,-0.112167586600611,-0.174189065591163,0.243195915478454,-0.0133944517874349
CTCFL,-0.0179499196962656,-0.0109243712191645,0.0391871765634069,-0.0198724343748433,-0.0178232838951587,0.0533199474011336,-0.0327950645545716,0.253818045258362,0.0154574358020087,0.0315235226791366,0.00246301127869518,0.149668884328449,0.0536478654343567,-0.0226976572076824,1,0.152287657572952,0.148769970928348,0.00653342919916217,-0.0591465401682686,0.0787311131959702,-0.11501006611211,-0.0476999569352629,0.0638610578866361,-0.0876318393635754,-0.0836886929416193,0.14809515501758,-0.0240403706803934,-0.0416321419106755,-0.0082359517366525,0.00461740423478511,-0.0570186414369561,0.125151731200784,0.104736298342917,0.013890391974855,-0.0987443206502282,-0.110959451527338,0.0182664999666756,0.0610650611548672,0.0845814183356468,-0.0391522959470798,-0.00198986514603197,-0.0133794175603501,-0.0226874750321778,0.102425521549592,0.0422964914204537,0.0904098286280678,0.0221930822128581,0.135700374817283,-0.0374590015678219,0.100730620552629,0.0354223754875646,0.0198251548670836,0.0410369590376966,0.0349979288281242,0.016553395554573,-0.0393306284586586,-0.118498972547351,-0.128281844112941,0.0804614141693977,-0.0511660185311829,0.0745225189874053,0.0264682763884835,0.127563150899659,0.0150983445832947,0.2018423797504,-0.0119872334598208,0.0885467138474381,0.169739880051457,0.0444086771381732,-0.0351494987754395,-0.104131040046154,0.111251743807481,0.0457098898672344,0.0300733397428191,-0.0177687136074718,0.0642072141605265,-0.0590760386503262,-0.0140596030417373,0.135584857211663,-0.0408751907865406,0.0266435468291479,-0.0329984996192056,0.00470201245933414,-0.0070797582118255,0.166607224993929,0.135423136685356,0.0275973068586781,0.0276491020572352,0.0623366512506698,0.0341309135014542,0.0564409090990133,-0.0398536908652028,-0.178975964306027,0.0129862342430022,-0.0712097842135866,0.160654182463485,-0.0274993587861962,0.0847785839191993,0.0474058687219187,0.149661170204042,-0.0178886717045919,0.0319754246006797,0.12819457859832,-0.00404570432075945,0.0145305570968199,0.186633916985849,0.178956015434821
E2F1,0.178732346392888,0.231105069907999,0.185523855198211,-0.390035322225441,-0.195966979678429,-0.161395221976211,0.0478912176406866,0.386325530206575,0.089711957872316,0.251886286882742,0.109288690203321,0.281191179890898,-0.196828660454878,0.050267621623295,0.152287657572952,1,0.269939456467024,-0.350815744088832,-0.204773953766944,-0.18008210360031,-0.409861240509203,-0.413950348205744,-0.144257848260008,0.137266938775858,-0.251008834517711,0.768406402337142,-0.283669422770647,-0.327898768840658,0.20143089519621,-0.0505018282371339,0.121380736955402,-0.29819832848724,-0.240840925601135,-0.134530868525277,-0.233034358143178,-0.065726790184573,0.0678906838491759,-0.206681534623678,0.136998578222662,-0.0465176559058292,-0.118275320282421,-0.422858333111146,-0.238974198640098,0.0364301404760786,-0.118818553536826,0.397754904339146,0.082912224398611,0.259608580933499,-0.126800857463124,0.189857950016052,-0.300404910007694,-0.118934114590629,-0.284033814046503,-0.180447308188577,0.019809570069041,-0.330756500393252,-0.0519735454278935,-0.014696150028372,0.391017121024333,0.000299475496112059,0.0550436597202802,-0.383144406100034,0.40892137706685,0.127091647930972,0.175515033035734,-0.286793018514209,-0.0519266879011191,0.10257468252928,-0.168835315466217,-0.257569855690997,-0.106586564734525,0.246480859913896,0.132185449940126,-0.253409895202731,-0.31052891505064,0.0897823786279677,-0.177532518235132,-0.261910542176705,0.00570654158519705,-0.029342908648405,0.17153020450353,0.188145126224177,-0.285260811236658,0.036778057126239,0.253110823399408,-0.00528101681088755,-0.157312426025304,-0.215474586075286,-0.0475257702812298,0.108929835329791,0.146574563769634,-0.189593757001448,-0.435114082255442,-0.0964828002853088,-0.442852174131484,0.272560237199721,-0.196229622384976,0.551552571353526,-0.257324149822319,0.355714867748561,0.162978761851434,0.16182599351307,0.518305819160954,0.0690835531149705,0.370269569655003,0.140762962436941,0.154870702104771
E2F6,0.0334239169448213,0.0183447023972677,0.0502934575759868,-0.201247222348661,-0.0278938979778932,-0.00747534518836367,0.0666068895535416,0.0804171016367423,0.156187672391062,0.156878409888636,-0.0657978781688176,-0.0470325585376744,0.134807474013312,0.103305219945641,0.148769970928348,0.269939456467024,1,-0.133832272019224,-0.0949540079909069,-0.0217591897023059,-0.240999650554627,-0.220344385432641,-0.05788660042571,-0.215764607550444,-0.175328523925441,0.288143103215093,-0.195643561574551,-0.175304279110731,0.0318530825889043,-0.100002370997362,-0.00688259785611932,-0.161266327825242,0.0867499207200684,-0.0229054436540506,-0.133256634610501,-0.0390590862980895,0.0801260074692101,0.080118826864964,0.0499990257201876,0.174804483174655,0.0212052890438244,-0.0244287459530002,-0.23345479060776,-0.14155028864886,0.258100425535698,0.249269151456214,0.200466270013003,0.116865109138417,-0.0963545844605118,-0.00513107580678335,-0.0153732090266166,0.101589813948681,-0.114974595049831,0.0795944930542119,-0.167736656228338,-0.212788067054158,-0.195530433078537,-0.0292308265191386,0.0882926505142709,0.119315269086063,0.0482891824337479,-0.083577748742084,0.0550265253234293,0.0160203186926487,0.225951569898861,-0.143384799352848,-0.0327536217394052,0.0675659882101222,0.056321764783761,-0.275876158913911,-0.20108060194354,-0.11261819367816,-0.0317180063434325,-0.25172140107612,-0.117707089233264,0.0167178499244131,-0.00161958286366244,-0.115024983144591,0.0588732612849425,-0.0915863952252799,-0.146995275426412,-0.0164314807759621,-0.0704759678017008,-0.00507604388815025,0.00780610857648662,0.181676788749839,0.0365142527966029,0.053434136675229,-0.0429554632603137,-0.115418069580142,0.0558778197208814,-0.11048712691817,-0.13822011640729,0.1470729821899,-0.143434252015236,0.307578195972686,0.0637366128730164,0.152165483640497,0.0531759716840107,0.100737572615236,0.131702479251701,0.170490897992389,0.183305964779034,-0.121244075263174,0.0783151346573387,0.115871785650914,0.161582405515082
EGR1,0.0516987881422373,0.102137379022658,0.138757369315876,0.112888641939903,0.174451301441205,0.141615235948352,0.0309573891928956,-0.0865657526057681,-0.0875133482111098,-0.171333062991826,-0.0291068612931653,0.113149854039406,0.138180309407323,-0.0621815738815415,0.00653342919916217,-0.350815744088832,-0.133832272019224,1,0.203995802047104,0.120456057413895,0.320984364017577,0.317195048736457,0.108081266620285,-0.125075681296431,0.201621662662391,-0.319553925302018,0.207237553623352,0.818713249978961,0.213294925185049,0.288332722509025,0.00599882614969195,0.28533402602277,0.0977607595771169,0.117604147997403,0.163908412341066,0.124602159056226,-0.00444553122944628,0.109801575507533,0.141921491358808,-0.0137999686462524,0.136283019621706,0.189820521921956,0.640803228208157,0.268832864967036,-0.000441890484771488,-0.177005207752118,-0.0283877661488155,-0.135081885499466,0.20170749925817,0.136626544985598,0.157051992898015,0.00440124246639134,0.128148304057501,0.151454561931332,0.0226486989487139,0.225226340560498,0.193137974218846,0.00982241080836604,-0.166897382056932,-0.00176700949866379,0.0126210481434812,0.247054959966032,-0.209967538189036,0.0946606013713583,-0.082452876107166,0.116711532111622,0.0878468197245525,0.0649622766025533,0.23662284761878,0.184314642907866,0.189394135821649,-0.0188746408252459,0.0543392560473979,0.151727070602787,0.618673388873246,0.0643499910722871,0.210330394506331,0.1906211671937,-0.00316841212139289,0.0648829508036528,0.00326765866431388,0.0968112395148269,0.204679534231341,0.178792287581049,0.0503795429393875,0.0482267070723163,0.149751619321477,0.12940268603672,0.0546504874675169,0.0079552666331077,0.0060763974662951,0.212371826850153,0.169722327956905,0.0679757907784676,0.279924224627611,-0.0948040107171261,-0.022254664221772,-0.207353894586232,0.230481318745377,-0.0108256309823161,-0.0522609921838313,0.0682994090903727,-0.278288057158712,0.166777845339723,-0.268827350832436,-0.0187814511396951,-0.121814572685314
ELF1,0.297759242301411,0.29331045318493,0.208154614970622,-0.0572948419899564,0.264457722331053,0.021880421221831,0.216117812458667,-0.083003820435494,-0.0078362597795875,0.231595236303448,0.0862971909781697,-0.0115721701960048,0.497424984598547,0.351730100950151,-0.0591465401682686,-0.204773953766944,-0.0949540079909069,0.203995802047104,1,0.48443157285401,0.225076097257944,0.138715434858055,0.0999412617220337,-0.0900217629743729,0.361356279703658,0.00389869116687554,0.179447124634253,0.236751215615097,0.155372689096225,0.321570823233119,0.244708504144854,0.37348783259721,0.309017673287836,0.0819469703487609,-0.092371821441628,0.22899036350644,0.0807114114201095,0.477561902763276,-0.00194939713889432,-0.170483822400804,0.254661017832694,0.439711988510534,0.129333706215903,-0.296317152023974,0.0617177824914778,-0.0700214374012578,0.266248200445429,-0.096438520306603,0.471404259328928,0.446878135685363,0.24204738822138,0.0923156678578377,-0.184519177317368,0.0174211338052989,-0.208342788892725,0.0809590151112866,0.262159408295091,-0.00216969742942074,0.0155710576494166,0.376843537275927,0.232826107810791,0.35208926892101,-0.287430982002938,0.232120930837085,-0.0874669327926631,0.396195421514328,0.458342781260571,0.00777106397369968,0.424967869454186,-0.10970750419165,0.615658916885616,-0.0371333781445174,0.16154606915071,0.175077860705061,0.128340564665751,0.142723066996133,0.0314838583918912,0.160905537485277,0.177294490978241,-0.0383322498497759,-0.00894053634210396,0.457370158239011,0.0125072456132435,0.352082760973461,0.212804442402257,0.291222879410026,0.417040023849234,0.391110334057676,0.506991262925096,-0.00593982266139607,0.317301502228155,0.398749771068163,0.0634045921412571,0.435402321082912,0.00436123070798592,-0.0427518846685654,0.196597217318033,-0.0646304434857324,0.0511124487488738,0.0629156931699321,0.118282678701671,0.191628216784077,-0.086891323192584,0.0918583280028522,-0.386177566537204,0.181224976815925,-0.26068151099751
EP300,0.0682408810989051,0.0244635088902883,0.0189827379185668,0.0510995257044708,0.173515362182778,0.116688381630576,0.483995382274639,0.240563297577934,8.33016284901873e-05,0.00802262539895164,-0.0805555276550466,-0.222012065895053,0.519467799882712,0.418078447345685,0.0787311131959702,-0.18008210360031,-0.0217591897023059,0.120456057413895,0.48443157285401,1,0.178834908370716,0.159061919722597,0.105016211382573,-0.278023597240635,0.226963986934947,-0.0488472113684695,0.0692916592803996,0.0910808457280697,-0.0306273308443125,0.179090487777268,0.0995008633714032,0.272343239898285,0.313484214557939,0.105422004412701,0.0220193923503402,0.052435584465873,-0.268331564723669,0.708508912964809,-0.0314773470948438,0.021937091560428,0.296993250507108,0.533018957033516,0.00764610123118269,-0.292782680835401,0.417240698250833,-0.0167331718123443,0.366324773513758,-0.0514774184668491,0.364048011739021,0.1979340318287,0.58052771018251,0.00938739595474464,-0.149682504454582,0.0961728366307433,-0.312836205421818,0.0301803619695752,0.0996279862778164,-0.172285470130897,0.150430697171951,0.521906165983118,0.489937162131268,0.470622840925686,-0.132242290757166,0.0673667602237519,0.101200522736707,0.550318795794979,0.46650322755074,-0.0345596126197121,0.294634878957499,0.131287134447073,0.245033429028933,-0.143548089200782,0.262934508041437,0.156796927353435,0.154076474250336,0.110524345980053,0.0433682366067723,0.190547432025222,0.412926160378208,-0.0362361396166437,-0.0250146458697658,0.180714704665525,0.161057544761297,0.173695006339229,0.0790454065462149,0.545424985836873,0.477244577147909,0.63119406312912,0.504449512656523,-0.140714898972152,0.130761155622441,0.298177661085192,0.10244801903542,0.626399994733111,0.0604475684126941,-0.00328158014446861,0.40658540843864,0.0102717436668438,0.192790612384674,-0.0410789359016947,0.177174673249895,0.168832262733119,-0.0588131608504061,-0.0337656819323297,-0.473258843615499,0.233328332747715,-0.0279232625288072
EPAS1,0.0164377847271208,0.0426550274052633,0.0794671781676337,0.0423946302297014,0.248388924969414,0.230916945642163,-0.0734633067007616,-0.230422248047803,-0.137721082569534,-0.183988439229835,0.0477556001157636,0.0495874145283082,0.115470873613217,-0.125600561751574,-0.11501006611211,-0.409861240509203,-0.240999650554627,0.320984364017577,0.225076097257944,0.178834908370716,1,0.52122431062014,-0.0596009054325016,0.053765587329844,0.510551202318145,-0.455353832060881,0.460230495325061,0.341982568079986,0.108008307157986,0.275165083740298,-0.0687527400404688,0.323992787722893,0.164594379047769,0.123778692607965,0.20722862410658,0.0299896066683026,-0.112611496066199,0.147048031539292,-0.111929206414694,0.212640844292225,0.244709347680111,0.292204234222969,0.254834531407398,-0.0865806534856001,-0.0276010802830324,-0.450908960699877,-0.189378827808069,-0.231767973635001,0.26524698923329,-0.0338904900663441,0.174338609793104,-0.0635718562691882,0.260640824174561,0.133085023276245,0.158231417208686,0.368753261747395,0.32360135430839,-0.0681632066670984,-0.306485492931958,0.0395182546521363,-0.0281919352308213,0.425597377620408,-0.4290630603161,-0.0260955235066513,-0.100868921336174,0.153172263353126,0.127438109895108,-0.0283023464990947,0.264438837595277,0.162607303159384,0.20607752898376,-0.0834290353119152,0.11616256512781,0.165383816798464,0.294364176631568,0.0791375235796746,0.151007022641723,0.0860281969468126,-0.14379530354403,0.0930206218071066,-0.0435968148769056,0.0120729970715586,0.286861594250955,0.0277183295805703,-0.00883485939778544,-0.0869675486711447,0.164572590809206,0.159167087505497,0.0138914043661681,0.0784224213102126,0.0292409062761328,0.297108739419855,0.327928811772762,0.0644069300075011,0.554074031666042,-0.245477737272314,0.0382596483801561,-0.437341962537325,0.299576563438152,-0.147749969931936,-0.191130415733664,-0.207075906936966,-0.484003647457593,0.280276808580289,-0.262764706434787,-0.105522219594341,-0.165668958324141
ERG,-0.0310880867729601,-0.064130108207611,-0.0266414719448162,0.294207749211168,0.109547976432233,0.124161787593714,-0.000143403528567069,-0.188271661591583,-0.15625071721838,-0.254022106457816,-0.0725286775927377,-0.0944640171662483,0.256272969512306,-0.035866355386664,-0.0476999569352629,-0.413950348205744,-0.220344385432641,0.317195048736457,0.138715434858055,0.159061919722597,0.52122431062014,1,0.185093955989181,-0.201041963988025,0.456453286218842,-0.366181226877636,0.53690076481748,0.291198233020671,-0.0586859828653693,0.144503318107571,0.0658411442042441,0.277141058409844,0.273299916289482,0.162323530007215,0.36527018692987,0.164052098256915,-0.0881078336773596,0.0736908665558096,0.0565353165207394,0.159869712906487,0.129897930378776,0.301738457241176,0.250282794555405,-0.0546312673738419,-0.00426146397516272,-0.235935025217892,-0.00134077080487228,-0.122855973778908,0.108316098755438,-0.114475238920565,0.187195808614573,0.076111757605509,0.315634656586229,0.152289219681477,0.196385425275404,0.36901229729834,0.128628380022142,0.0317257034077777,-0.171508203822954,0.055258861212568,-0.000411169303515074,0.383867281510533,-0.307018127020207,-0.0184087683521332,-0.119784539313374,0.124523637024141,0.149072087668646,-0.0380740918710964,0.0553098290412196,0.265310718185826,0.155572149374656,-0.0324343061005939,0.02986461090048,0.29242409144641,0.311284005209922,0.125234945327635,0.257161869550077,0.333458356628012,0.00442114567396968,0.0881369915712086,-0.0403083071592093,0.115749378636064,0.4552576248231,0.172125006890266,0.0635027946296134,0.0772749359189973,0.159242059733361,0.214549265769329,0.0421774162066741,0.0880362021076028,-0.0223905283284351,0.211750424429674,0.279478694972185,0.123949773453676,0.537033193337937,-0.169225407069437,0.0642351790371152,-0.290338762238365,0.456481849336576,-0.0981142477553927,-0.0444453644040471,-0.00247790784671678,-0.341248140721978,0.213539603704122,-0.220150726145133,-0.0489875874878711,-0.093113050454315
ESR1,0.0411674707413455,-0.0725879119072404,-0.0846817743476218,0.590076621963831,0.0774810164641223,0.151521928723808,-0.0724235154173943,-0.00719040578707018,-0.18141110684662,-0.34654275953417,-0.202086103263707,0.0292319001500065,0.183655532541149,-0.00483447687714776,0.0638610578866361,-0.144257848260008,-0.05788660042571,0.108081266620285,0.0999412617220337,0.105016211382573,-0.0596009054325016,0.185093955989181,1,-0.433688600176949,0.0362554694638514,-0.101705536312982,0.141660393782656,0.0603302529069911,-0.255291573679532,0.0835408834421177,0.235716347924996,0.130312707534017,0.116363451950695,0.0555161648183775,0.177827178589632,0.426149493888164,0.00700434616694608,0.0686173159804876,0.176345625154484,-0.145897628399094,-0.0964253252447771,0.0614556104647445,0.0759656834242666,0.0711327629418508,0.052810008467061,-0.0062222908029055,0.271553196019365,0.0298386612480662,-0.150285078781047,-0.105973055350469,0.064836366897041,0.0781498684910006,0.164120073170582,0.0673612024711794,-0.0136260578653466,-0.0338277863848187,-0.247879055625325,0.0886870227454435,-0.0577048707859342,0.0610796708436451,0.110626752293649,0.096427734375154,0.0214048554310528,-0.15079289885359,-0.0382813267290408,0.0835303234299145,0.0939777988204828,0.174906084561001,-0.0752849231175866,0.376564231623772,0.0743577447719574,0.0448702178729459,-0.262660264757298,0.282905137632378,-0.0114935070125991,-0.107188323450518,-0.0421171544067392,0.655752184805673,0.240509575140362,0.352195186234568,0.0759994044670253,0.22626547061305,0.10960044573908,0.161140903700748,0.0606898860705983,0.279614440530734,0.141054347024716,0.122052183710817,0.23552245944664,0.0760897303970181,0.0918351533328774,0.247471602222068,-0.0101980882926401,0.114966706089999,0.00469366847794169,-0.0800239315204665,-0.0326726625005797,-0.138314348430727,0.109602361937109,-0.0477711618907809,0.23524485449007,0.277879197091598,-0.114143757701558,-0.0754567099556689,0.0569661721335569,0.00353152745979184,0.0912653919987145
