,FUS,ZBTB17,ZNF692,NRF1,MTA1,RCOR2,E2F1,MIER2,DMAP1,ZNF205,RFXANK,TRIM28,SMARCA4,ZNF48,CC2D1A,ZNF335,CTBP1,FOXK2,SUPT5H,DRAP1,ZBTB48,ZNF580,SIN3B,KDM1A,TFAP4,KLF16,GATAD2A,MTA2,GTF2F1,MLLT1,ETV4,TARDBP,DNMT3B,RFX1,ZSCAN9,KAT8,ERF,DPF2,THAP11,BRD4,ZNF121,PAF1,SSRP1,EED,ZGPAT,ZNF629,TEAD4,HDAC2,MNT,JUND,HMG20B,PKNOX1,ZFHX2,FOSL1,MTA3,TRIM22,FOXP1,ZNF217,MXI1,KDM6A,ATM,ZNF143,REST,NFIL3,CEBPA,MLX,SP1,PRDM10,ZHX2,SMAD4,CHAMP1,ZBTB33,ARNT,SP3,NCOA1,ZBTB20,IRF2,ZNF24,ZFX,HMG20A,NCOR1,EP300,ZBTB11,CREB1,ATF2,KLF6,MIER3,ATF1,RB1,NBN,THRB,ZXDB,HLF,KLF11,SMAD5,BACH1,ZFP91,KLF9,ELF1,IKZF5,NCOA4
RFXANK,0.38027066547181,0.528225655129536,0.478196225216482,0.371337071464632,0.357683441959566,0.177011959603331,0.335608445611245,0.353991614881907,0.529115015757132,0.601787764822632,1,0.525280370587257,0.395946873565045,0.470405276243692,0.508446453328588,0.208536494213976,0.498309022460008,0.234376288351334,0.419522383708315,0.621124848546867,0.558774742602351,0.531930950115044,0.18214901147792,0.29005493136041,0.365794013989558,0.289187778213595,0.297394860034639,0.328693661240997,0.499838999142369,0.336983296182064,0.171432756192056,0.309706213393754,0.13013670537521,0.346555564642012,0.154585066915342,0.414352696390922,0.288532065351801,0.312487164158633,0.376444817253069,0.238268904143499,0.0953621861531456,0.493977836987155,0.234271786995507,0.191896410942273,0.209570852782059,0.175193927293872,0.237008775497206,0.139098512314492,0.0124763761309454,0.393438720401575,0.561478814689478,0.243225697389714,0.0855094732131343,0.0398125737716923,0.194546783068316,-0.179038396615511,-0.162516804245998,-0.160313514022177,-0.108907045308268,-0.39680048699816,-0.478781802314066,-0.273451832574467,-0.158186469058416,-0.125813209542207,-0.057487691215705,-0.0272391704583368,-0.268427270894435,-0.480516035205098,-0.0601684690501557,-0.129738064145918,-0.337613809533897,-0.255061734569524,-0.252387880500413,-0.440234275769714,-0.438496552485614,-0.324170407148085,-0.14073324738632,-0.28090231716759,-0.365776945920837,-0.508355585326346,-0.447900027739114,-0.49072510445631,-0.483818086874626,-0.453947530226313,-0.359564529917736,-0.29857721016657,-0.439782634707925,-0.192106643979377,-0.351602329183773,-0.397363486100679,-0.232940366004204,-0.422747251349166,-0.263424249049831,-0.326834974767326,-0.506529692442759,-0.465252127868215,-0.49251474297916,-0.374764091279205,-0.416653821186791,-0.457426973033333,-0.433538460674477
TRIM28,0.394358792612655,0.476993839538192,0.366936251406285,0.397188807435109,0.499376915836593,0.367881964236561,0.564957941664341,0.483797064253231,0.282641379995516,0.419366406835076,0.525280370587257,1,0.560118208539168,0.411201519100276,0.425601546980646,0.49266963433682,0.299755838048039,0.49651597161196,0.482257312457129,0.364035385850226,0.343830605177252,0.388711357908372,0.141729607879326,0.565487744641934,0.605346251380102,0.489553876464919,0.509927397669095,0.536348521105119,0.339379948476954,0.343834734765294,0.423116185277198,0.381964770566726,0.411281241886993,0.402284681666933,0.115306049408095,0.113043397349619,0.416536884921479,0.348354046705061,0.375542685401368,0.448905572213469,0.276488176123395,0.338736873177787,0.53063853268775,0.273281844781047,0.265428816206942,0.117302219045201,0.451277346138244,0.428451714888219,0.208887187604278,0.193597156498207,0.429476353793521,0.269151337726869,-0.0112576304241596,0.200185796682702,0.257993248590568,-0.305999703197863,-0.0845060128648358,0.0430009778553821,-0.332454462030379,-0.1030040055351,-0.500727540668796,0.0197570610649197,0.0611344999976962,-0.15115932985554,0.0509097701365298,0.0714135173340615,-0.0418245257780081,-0.112347620152232,-0.245126016157176,-0.294733378135512,0.014186546540094,-0.126143592379551,-0.199931023071567,-0.20285846951132,-0.306832088342324,-0.379007320036246,-0.187229941410278,-0.319174030362823,-0.222584444786821,-0.306173438889621,-0.248124712631362,-0.124795231382915,-0.218064714238529,-0.274594761708338,-0.43817547089785,-0.350560219012997,-0.268275820158333,-0.0940163560554034,-0.342240277665765,-0.223149348611664,-0.328046014397332,-0.273733884619071,-0.465072801825243,-0.216858521656469,-0.379226089060608,-0.286277237359484,-0.375208380552732,-0.59983309330077,-0.218659933589191,-0.449122090600211,-0.404228750746397
SMARCA4,0.435120186924662,0.410530023875034,0.299357539275338,0.35608287304834,0.472696611869826,0.426326453544941,0.369185558572783,0.47348872936935,0.201530265803012,0.359031525823281,0.395946873565045,0.560118208539168,1,0.387253431412184,0.479478220408299,0.408985002115408,0.290397755350864,0.461764017634184,0.438653068886495,0.195593540266612,0.202298254364792,0.242370989316547,0.378820496629194,0.479045653934427,0.44497883820772,0.346485800932962,0.565049001204806,0.441513079633477,0.423598854362235,0.494809282913168,0.304337199741405,0.237218564649893,0.315580552902959,0.47768633414893,0.157088615354501,0.108202742560616,0.248224710190657,0.339197524036176,0.180745711505399,0.504642756465191,0.344439652675367,0.222062295074507,0.425797693402577,0.0833460828490835,0.184931122167862,0.283540611777868,0.215982479180206,0.354696079832529,0.36550340310292,0.129918853069555,0.307263531188753,0.222735898895473,0.249730576411023,0.0793595475655801,0.267510910529677,-0.274888341580677,-0.141885169590863,-0.00728345593026596,-0.217031464774134,-0.0504660556540597,-0.273311398503394,-0.0803385530015925,-0.00780913986173353,-0.248871834937033,-0.145874566552108,-0.128960326407756,-0.0350181178211699,0.0657531116005671,-0.0695005605747562,-0.194187002411172,0.0751224910260558,-0.0427012581693631,-0.207467020126689,-0.176677341080654,-0.103633345781461,-0.220824522485016,-0.209641424157299,-0.146569882865961,-0.180138308479744,-0.0949709713236113,-0.0543543169143418,0.0783222120654053,-0.196835306101847,-0.144239885769238,-0.312529046131578,-0.355280004422252,-0.214475958469872,-0.227415718402279,-0.214827825090288,-0.18284549496601,-0.285348167892774,-0.227713090411112,-0.313486097565795,-0.252470879080027,-0.26359781080505,-0.25672349763288,-0.202218737804901,-0.466381989002662,-0.171852635751041,-0.357925432609203,-0.384915459113271
ZNF48,0.443248842667323,0.295840053667697,0.367315688018857,0.367009012597665,0.372012743576741,0.39191835396395,0.275929059838681,0.160075319250146,0.339635956278529,0.52071397088336,0.470405276243692,0.411201519100276,0.387253431412184,1,0.2806290353187,0.13183388953375,0.351880208934251,0.258677852324699,0.273746015475074,0.234877246736131,0.286279332337885,0.389721662735852,0.17226724091826,0.265933013753249,0.303000888466022,0.16550582726481,0.138738237887593,0.196638734736968,0.338959721406363,0.315148051490605,0.109952039769982,0.138589729197542,0.156372887416746,0.295655088816407,0.34916094017089,0.538813002673709,0.248195926326858,0.388210842641946,0.332118796310346,0.148354389156788,0.106899152195749,0.274266625267918,0.189617105377763,0.0558041774707144,0.104912660400511,0.543552787168929,0.0284412863091486,0.196835846199056,0.0697796913377804,0.224479251524362,0.269842033790924,0.223560941544166,0.472806922951816,-0.269618893253458,0.382534921209395,-0.328270633472506,-0.119241463566856,-0.0919746340582689,-0.0895501337936591,-0.174640485456169,-0.241781326444414,-0.195109179911633,-0.137869839016594,-0.35396518901412,-0.151977538781424,-0.225521581942245,-0.219109712895484,-0.227624816349991,0.0424169045833563,-0.0119006067587853,-0.0728347342013581,-0.117583023101417,-0.1957242219076,-0.252048940168534,-0.0749576723095733,-0.142396356593879,-0.279234292339051,0.013870119962054,-0.136149785450764,-0.170016451959666,-0.199688244791608,-0.231354072942625,-0.322807876993935,-0.241668039675084,-0.120114725420951,-0.442279764396736,-0.120619732626337,-0.230402123961736,-0.355966039392225,-0.205544363988022,-0.109848519270456,-0.0320530416595281,-0.146554657206818,-0.292148035557128,-0.247523208410165,-0.507234643553607,-0.355207095402562,-0.298285445100453,-0.381391959340527,-0.206793233920809,-0.38065531898979
CC2D1A,0.20244184575356,0.405146175461256,0.379516037606657,0.171525981354702,0.383682959002406,0.176892770494304,0.360732708637394,0.372516372984689,0.291295825306174,0.502964316631998,0.508446453328588,0.425601546980646,0.479478220408299,0.2806290353187,1,0.347709843758549,0.37975016561028,0.292318038702673,0.348770746565243,0.357371558043634,0.355603554192317,0.337318508515553,0.289779458538499,0.214013478680133,0.392163822794114,0.449160858431017,0.399492012517399,0.359157980884583,0.351342387781916,0.393013696866244,0.286617009025142,0.140906556686263,0.173328712624425,0.492915333654551,0.0178769849448628,0.222695397334327,0.324581867740265,0.0643724520125576,0.201343198304938,0.429643800365198,0.199185011813455,0.259993723590959,0.170937885032691,0.11540025980749,0.373914842148001,0.189545676859586,0.14821845226061,0.0595344642160171,0.250581417107697,0.373981066655932,0.393906598171822,0.089674061449048,0.0800413468153467,0.168016976902187,-0.00829103929419321,-0.248102169769577,-0.1056396782455,-0.0791830003172823,-0.179490655530298,-0.220963422272118,-0.495685763496443,-0.291248666817866,-0.197688508331743,-0.181799003147388,0.136444736607899,0.100248166277932,-0.109241076868781,-0.207092322561775,-0.213101445580493,-0.29743399951263,-0.180271347341143,-0.146936977621602,-0.236808621904694,-0.410196098749947,-0.328792211914103,-0.2666664878825,-0.0256896058228712,-0.385792096649579,-0.318449951530118,-0.355188121744413,-0.224427467976929,-0.21564679668358,-0.35066687241183,-0.516935654460605,-0.482412422834501,-0.20601938488657,-0.271923816459131,-0.176854977715495,-0.251370350107635,-0.374546562206931,-0.135091459429789,-0.2512432923602,-0.266602921735573,-0.233171674212405,-0.407215993781253,-0.38198126340064,-0.343549451550983,-0.387809304444369,-0.201783473384738,-0.427024119312069,-0.380501260352997
ZNF335,0.348033545377404,0.435262808459467,0.491329394710058,0.347550928273229,0.491819449539378,0.212472533407857,0.373321795197359,0.480146773580792,0.312506685971015,0.281503346628931,0.208536494213976,0.49266963433682,0.408985002115408,0.13183388953375,0.347709843758549,1,0.25860846891923,0.371717676074053,0.371731203242324,0.2057048537356,0.379089164864871,0.27733201122799,0.405981510053005,0.250926366243934,0.383079309502792,0.356826476183362,0.372913456108764,0.327462706671636,0.177903601354936,0.304539114250132,0.289146207762165,0.163196646136735,0.390195359287971,0.469681463364149,0.178825345038175,0.114075003984128,0.241788457304639,0.231696184814535,0.0753313244707361,0.466378947694498,0.378826964907888,0.133207987976258,0.172258377782046,0.174719821104825,0.464543050621807,0.000500043523658875,0.217578514011517,0.120820238079941,0.3760533903293,0.178355638074163,0.23318483995483,0.137107333315521,0.0955117431681905,0.124309755594727,0.196651644915952,-0.160477102682371,0.0493790233830522,0.132205512647905,-0.312176151423967,0.0482610224976727,-0.101696909179062,0.012400696710718,0.0252309408083241,-0.221988800124197,0.0482447874746251,-0.0294533887745454,0.0871638583283702,0.166926544749673,-0.203073692707348,-0.283255394953676,-0.0175984183369465,-0.147330144172997,-0.0538118953865163,-0.123947061708563,-0.0942070944946104,-0.11207093250945,-0.128023362802882,-0.2371432358887,-0.0542030247799208,-0.160354262530774,-0.0582177118219447,0.124126774866063,-0.0384398421484276,-0.167019959212586,-0.264688241933711,-0.245994205139835,-0.151608997327707,-0.136891172712193,-0.256627751649374,-0.22618674547153,-0.210088112358715,-0.119066626687729,-0.253493188560128,-0.165411901264667,-0.269091393795681,-0.206022714058119,-0.353937969010648,-0.369351424075827,-0.123671946502014,-0.213475115341715,-0.378225606507424
CTBP1,0.314223053977564,0.518633520960918,0.417260086592715,0.238030157936602,0.399589332660047,0.150859738090462,0.159601098304128,0.314365785666811,0.524479559436474,0.538844398825397,0.498309022460008,0.299755838048039,0.290397755350864,0.351880208934251,0.37975016561028,0.25860846891923,1,0.145123100061806,0.350508244059637,0.446717069787423,0.485292317728325,0.472193628472729,0.197960192327266,0.093315586887572,0.210888532774715,0.27012418576947,0.150820778604256,0.225535784198764,0.412681854934101,0.346818019030122,0.0501529173749619,0.177421521926021,-0.0459115872500194,0.380689029377031,0.173021827128614,0.419036688966623,0.274975907285413,0.168821834569255,0.223503119799195,0.162077720847358,0.0244417471430437,0.386454426122174,0.0361771490033479,0.0389988412425531,0.374579263711166,0.239097293653049,-0.0438299747632761,-0.0571983241896643,0.177671790300178,0.405111683576228,0.383584876389488,0.0941119342229349,0.150507774152038,-0.0367786727314528,0.0822953899249595,-0.247846637339733,-0.0348574223678426,-0.260751456226578,-0.0937239957308892,-0.370753580086786,-0.269762323117042,-0.351097384308827,-0.29831770346246,-0.170552773629829,-0.0422958727195773,-0.061176847787898,-0.309373835058463,-0.30159259286932,-0.0419616554553805,-0.0573342068908311,-0.273338091361907,-0.314613895945551,-0.233900030900639,-0.474157286220304,-0.244421001531844,-0.168562998086749,-0.0707673314499717,-0.223896601673274,-0.311347367381579,-0.33520653548622,-0.257777422658218,-0.34253282091597,-0.496775210824745,-0.480079391688202,-0.235488197859845,-0.292691063123854,-0.286980525360715,-0.258014633663446,-0.331139501363954,-0.449419299138475,-0.131720572134539,-0.262033648872,-0.0762171804837844,-0.336752446153026,-0.373081616156039,-0.430767451305718,-0.44316742227792,-0.148506371688979,-0.388426879925454,-0.324471881461603,-0.364065095590225
FOXK2,0.24090655593335,0.26589333376331,0.26403031528939,0.237973540906158,0.423658271711246,0.385507086565341,0.501342482455744,0.299131935883839,0.0585362841630805,0.208517326640244,0.234376288351334,0.49651597161196,0.461764017634184,0.258677852324699,0.292318038702673,0.371717676074053,0.145123100061806,1,0.286377167019062,0.2054992912362,0.0886096453253603,0.147825642592976,0.200395286639417,0.43328760800482,0.448622661236608,0.346509531161951,0.440767531114474,0.468988259950188,0.0515972369093658,0.274039600490318,0.395700428531252,0.253159353818194,0.407239142099484,0.256740328511896,0.0923170987115359,0.0239599371163788,0.233352020416095,0.27678217306431,0.165422514031607,0.465724675387634,0.302789107380931,0.0947571458421769,0.407148754557207,0.25085185298721,0.110961473935856,0.17153316130994,0.307756690068289,0.382409032815968,0.294603027901868,0.0604846388304248,0.161486849962514,0.174877163903786,0.0515055169709656,0.266117121128071,0.22864280140377,-0.220188514574111,-0.128579953472475,0.0877346059588629,-0.285584885539933,-0.0257521663497804,-0.316732788010847,0.0317149464566209,0.0433849148102628,-0.120778072548192,-0.067718497169773,0.104116121080903,0.0260012915707392,0.0500291051086768,-0.201395179614228,-0.241722630842988,0.0688953860600632,0.0604597235509056,-0.0238320754981318,-0.00144500899390397,-0.157672199597619,-0.225675848935157,-0.138526156665644,-0.170041245249776,-0.0739295921230166,-0.149820639395108,-0.118921241280092,0.0552764441834975,0.0413648152599726,-0.0904146638745696,-0.24224472861524,-0.256205220407064,-0.23008643544625,0.0204017495802244,-0.199715177635347,-0.0965564746453288,-0.238863984899161,-0.162770958081016,-0.385533805376745,-0.137046462711089,-0.230911822789636,-0.16645354659791,-0.0639401252342149,-0.514729296455303,-0.102713319344245,-0.305999200294552,-0.36260294978874
SUPT5H,0.348725320300364,0.518063739173576,0.323272118806552,0.288329779863816,0.347297055861432,0.223968412411472,0.256237376337975,0.394910622550602,0.375469774098721,0.385150317668407,0.419522383708315,0.482257312457129,0.438653068886495,0.273746015475074,0.348770746565243,0.371731203242324,0.350508244059637,0.286377167019062,1,0.369810235375531,0.404868099440562,0.308437959892742,0.306905596156938,0.256196414029341,0.2577758805015,0.279531347962525,0.314958951211212,0.275431633981874,0.406150505288688,0.316257603664475,0.160742062979171,0.241798750673708,0.104781198505659,0.345647621829068,0.169635904240309,0.148551404832521,0.360144136244148,0.27014109729262,0.213760853320223,0.320202731785913,0.0601789162379914,0.716053686077893,0.259952386703953,0.0587007109944755,0.319985876107601,0.138985796010492,0.118313952549186,0.0939814915722171,0.272689130672335,0.206558740620755,0.28145606820827,0.12348153490514,0.079295806130373,0.0673077441507578,0.111126774833869,-0.192906953082194,-0.150540155907064,-0.173651677229738,-0.0960499520350429,-0.211356836646548,-0.238048589644556,-0.193762998664749,-0.194517450152599,-0.0610858582168779,-0.0244855581208974,-0.0708267607275099,-0.220242593066195,-0.186026925408406,-0.0192094444022006,-0.152909692957476,-0.150895423381792,-0.190367483766018,-0.0973239491919502,-0.309721903786719,-0.158723342683322,-0.210175590638846,-0.212028247519452,-0.221983548938827,-0.285515513006629,-0.202328994635925,-0.223531235609332,-0.115914392595437,-0.29826219896301,-0.324120289508146,-0.30853461102785,-0.25617057152587,-0.334814654473406,-0.255743112652759,-0.32541774708384,-0.341305964034854,-0.223694693415666,-0.267406708897724,-0.159778750349415,-0.188165466114027,-0.379463845022047,-0.241750605601215,-0.334791875366451,-0.23470765365107,-0.307380780049512,-0.343651187639919,-0.358069884756934
DRAP1,0.303552989597629,0.523159858697395,0.275514600429767,0.215706076455957,0.261909126705969,0.11070315449901,0.311538579004986,0.367827022037811,0.4532172784679,0.485733737498596,0.621124848546867,0.364035385850226,0.195593540266612,0.234877246736131,0.357371558043634,0.2057048537356,0.446717069787423,0.2054992912362,0.369810235375531,1,0.428087196195968,0.375981693181193,0.0677919515081551,0.156451695821343,0.216625089436815,0.361459521233654,0.178862030870934,0.327134355588441,0.450447805963546,0.229579011143201,0.152882496098083,0.317366460797228,0.0375629324281096,0.169910597903235,-0.0148839977909601,0.260977909946312,0.268025363092069,0.3109788576066,0.346896361898704,0.0742665707386456,-0.0744659581367512,0.521622460795306,0.239383608724322,0.147371469988468,0.309436018156509,-0.0252090343160537,0.116437883253776,0.00598920649351569,0.0109575179229948,0.32039703312658,0.380949468284706,0.124739419381645,-0.121655652096543,0.236021436138811,0.00854411967454947,-0.093524372739316,-0.141027295710437,-0.288330610646247,-0.105614731524362,-0.429798527930865,-0.450869624970448,-0.288319741048426,-0.308203363287318,-0.0716747167607423,0.0500880393883069,0.0225633833375668,-0.469838169220277,-0.476455876255893,-0.0934335669012644,-0.240465625719793,-0.370135024331935,-0.234128084881125,-0.296392723858458,-0.432634851983422,-0.43296827059417,-0.344446981849189,-0.131155552694341,-0.323909617123533,-0.388547997465029,-0.495779125807203,-0.483285006738226,-0.500342023989711,-0.382723945389927,-0.473908289821198,-0.364485852816798,-0.204438218607113,-0.429848297398499,-0.209678743552351,-0.328095469696597,-0.385428130329983,-0.20563328235495,-0.380106862944135,-0.169582574765074,-0.364036725143917,-0.479031985314784,-0.322850990750273,-0.325373321398014,-0.217904038037277,-0.44220170598533,-0.359082716148992,-0.357152040295297
ZBTB48,0.315939028000395,0.690834172709721,0.612290827361376,0.389228779946388,0.341174696683073,0.00627606770796428,0.102881143168761,0.372976904530785,0.710735790912553,0.497833388299657,0.558774742602351,0.343830605177252,0.202298254364792,0.286279332337885,0.355603554192317,0.379089164864871,0.485292317728325,0.0886096453253603,0.404868099440562,0.428087196195968,1,0.442792855450607,0.225621266765261,0.228046744675775,0.200682030241704,0.181536866194842,0.017139146307938,0.188826710779632,0.343854620353766,0.227183973034046,-0.000398637763173346,0.370175069400406,0.0424734295085426,0.314655472952913,0.25610967093679,0.410530967627259,0.159953829147674,0.116352744111716,0.203547130100205,0.0847995392183061,0.143328857797532,0.472532152043805,0.0086851442969817,0.0613277751873466,0.409270675540612,0.0476165489953982,0.0091764255768856,-0.065521617083543,0.0193017565334963,0.317748104249821,0.471231427307374,0.158721010445378,0.0750455200438841,-0.0488494418337559,0.0847507126530764,-0.113443847631959,-0.0250641585303923,-0.157567955220597,-0.0653915307186476,-0.263736848422814,-0.21224650888055,-0.285337375605194,-0.1677762699596,-0.0424150598603495,0.0469664544815127,-0.00381495574953219,-0.232528774214825,-0.3157965827223,-0.00923895674052269,-0.0197779951869756,-0.371857540535806,-0.32526202148895,-0.119848089933972,-0.412095590336312,-0.309286051466619,-0.223920799037595,-0.121002920963819,-0.177847997783399,-0.265891747950644,-0.453470704688791,-0.348770454081642,-0.370844608356953,-0.356182793675379,-0.386291263333264,-0.280877432513384,-0.241565040773271,-0.301184206706544,-0.289677156333446,-0.398933345216957,-0.434920600248495,-0.125289271279998,-0.324330096031685,-0.00277731961144142,-0.223729880721596,-0.379873034280167,-0.335222398245759,-0.550197049150948,-0.149738023759889,-0.393249033232875,-0.248288142585279,-0.356488620549261
ZNF580,0.283652619071276,0.417407540173211,0.42670269925782,0.265653746833414,0.483696316519545,0.173370821083516,0.104599175132082,0.327544682312163,0.485226288796184,0.500342818124719,0.531930950115044,0.388711357908372,0.242370989316547,0.389721662735852,0.337318508515553,0.27733201122799,0.472193628472729,0.147825642592976,0.308437959892742,0.375981693181193,0.442792855450607,1,0.297744024611349,0.1342963584056,0.216027845585096,0.256507366825019,0.0643932716699659,0.142406266053863,0.344612911363358,0.463918101985805,0.0269103681821166,0.0623546349275544,-0.0182100429818098,0.467829629728816,0.18842754827822,0.487032211957508,0.308409087836038,0.326253804662531,0.256378987237886,0.255384291856554,0.102050583569855,0.341645426485588,-0.0472663306856877,0.0354452073435442,0.134639905039719,0.323357165788722,0.066143070949318,-0.0364880784556758,0.257148825496716,0.55037273382346,0.434072651283878,0.259395358235455,0.341351667071438,-0.0377707134346524,0.164484283846438,-0.182509357970603,0.0481458448126163,-0.203744661291789,-0.01881494338831,-0.263790373695171,-0.218581287928355,-0.305181931427156,-0.160889122831761,-0.235241841970338,-0.12561351502743,-0.197039048839427,-0.171860424061589,-0.244811059231077,0.0390387140178382,-0.00966049568699077,-0.151400931129851,-0.255434867314512,-0.255035436865537,-0.404281018787272,-0.117921843883489,0.0870469719031534,-0.0962839991219028,-0.154924219559917,-0.161047576853036,-0.388739669439261,-0.136722120902834,-0.253942074549779,-0.375622861405315,-0.314279036260399,-0.184601575414423,-0.224932177392688,-0.305239318991993,-0.194295828776537,-0.195519829785402,-0.391670346701741,-0.0492258663976327,-0.215124588876214,-0.135219123187151,-0.35810525724281,-0.384632340722733,-0.514472236631769,-0.461682853511453,-0.126204178867452,-0.320255128769781,-0.184084850257487,-0.354449999195263
SIN3B,0.355427888841301,0.358259285864848,0.30564591092155,0.281500843492921,0.488757517234362,0.287104624252109,0.0757181302392259,0.382885266308675,0.294526861580785,0.282401258715163,0.18214901147792,0.141729607879326,0.378820496629194,0.17226724091826,0.289779458538499,0.405981510053005,0.197960192327266,0.200395286639417,0.306905596156938,0.0677919515081551,0.225621266765261,0.297744024611349,1,0.100704457398678,0.123670233688871,0.0902240032024402,0.281259594728162,0.0796399089598325,0.201839071097831,0.446029935695659,0.00524482729835265,-0.0356055353806728,0.181827792482448,0.449769565826853,0.236159523231393,0.208271251810565,0.310098933202324,0.322450392522978,0.0294238818678949,0.495368380387208,0.221477397882671,0.100859563989149,-0.0191958716038516,-0.0319734705656588,0.221941406081959,0.216289829283759,-0.0154944917334304,-0.0090350055797342,0.492111599067228,0.197473839568281,0.106011732134657,0.177612127124544,0.32965111970363,-0.000905117757960971,0.204466188930388,-0.0336545613346284,-0.187600620037771,-0.0883444007729585,0.0540734405849886,0.00130823321005126,0.141190982365886,-0.124396173391322,-0.052313137817662,-0.1177158753492,-0.236994578541924,-0.381752543510082,-0.022560386831859,0.101828932523593,0.0861761099861919,-0.00712316302561236,-0.0324703859259238,-0.158872044459237,-0.0707573390483141,-0.0835385526017875,0.166218244243084,0.108322251323657,-0.139639727969251,-0.0452079021743051,0.0277356656696014,0.106930509437329,-0.0111483236128353,0.147653670151233,-0.0337616982701584,-0.0280026934582318,-0.0148176998512273,-0.168716960038101,-0.124453070639379,-0.223759882112053,-0.081867335387875,-0.185080005617848,-0.0587668636512997,-0.114366248865522,-0.0578177461544528,-0.104506393130004,-0.0992260374148393,-0.174159694266036,-0.169958461772116,-0.0656651836262781,-0.237919165925637,-0.0762423815474572,-0.349759234477513
KDM1A,0.282858615208456,0.403223484217739,0.279849554790043,0.359010890896218,0.379606099949143,0.436771631026367,0.403364278026383,0.314954135572147,0.161184682882057,0.136788684017288,0.29005493136041,0.565487744641934,0.479045653934427,0.265933013753249,0.214013478680133,0.250926366243934,0.093315586887572,0.43328760800482,0.256196414029341,0.156451695821343,0.228046744675775,0.1342963584056,0.100704457398678,1,0.491880770969124,0.187166560771996,0.307388062549463,0.535112024270797,0.0765994599782738,0.185588358061548,0.319590484140332,0.480019563291387,0.440142636189131,0.101767405552042,0.143167608451209,-0.0343924243340895,0.0981397166641168,0.305855085459718,0.232123379008799,0.279191255263731,0.361539197291555,0.134672691897456,0.552531867474367,0.308689377085269,-0.00933178387032558,0.0972788161829373,0.276059993672738,0.592581387197752,0.0961587812307546,-0.080872894111285,0.272060219369261,0.3091206884416,0.00148725581334032,0.19832834088083,0.305713246208605,-0.222226904513872,-0.0234010889882704,0.142559374608582,-0.229527519314409,0.0565470220454805,-0.321991024861732,0.200212489201947,0.200649412761004,-0.0727925547536122,-0.0573483320809058,-0.0123740128166596,0.00806585661153715,0.104069546029967,-0.205638243669582,-0.116572590268667,0.101181226986618,0.0618417974838251,-0.150169849090374,0.03206425790188,-0.146127704369846,-0.301005225368207,-0.166231376770608,-0.110269907864725,-0.0478480733876894,-0.177438588731668,-0.137420123124114,-0.021664713180769,0.0506783419443399,0.064742272294547,-0.25481380950536,-0.279981155618625,-0.0929614102683388,-0.015354278259059,-0.163030498067674,0.00242044191847409,-0.190906363991921,-0.213783025044784,-0.489525392014126,-0.21550027250624,-0.141910986313369,-0.0571234349968792,-0.0768767892112686,-0.53834737435136,-0.0825508658649707,-0.246780691565619,-0.341801747367213
